contact_id,group,num_send,num_open,num_click,sales_amount
3076,treatment,2,1,0,0
3077,treatment,1,0,0,0
3078,treatment,3,0,0,0
3079,treatment,2,1,0,0
3080,treatment,3,2,0,0
3081,treatment,3,0,0,0
3082,control,3,0,0,0
3083,treatment,3,0,0,0
3084,treatment,2,0,0,0
3085,treatment,0,0,0,0
3086,treatment,1,0,0,0
3087,treatment,3,0,0,0
3088,treatment,0,0,0,0
3089,treatment,3,0,0,0
3090,treatment,2,2,0,0
3091,treatment,3,0,0,0
3092,treatment,2,0,0,0
3093,treatment,0,0,0,0
3094,treatment,3,0,0,0
3095,treatment,0,0,0,0
3096,treatment,3,0,0,0
3097,treatment,0,0,0,0
3098,treatment,0,0,0,0
3099,treatment,3,0,0,0
3100,treatment,0,0,0,0
3101,treatment,0,0,0,0
3102,treatment,3,0,0,0
3103,treatment,3,0,0,0
3104,treatment,3,0,0,0
3105,control,2,0,0,0
3106,treatment,2,0,0,0
3107,treatment,2,1,0,0
3108,treatment,3,1,0,0
3109,treatment,3,0,0,0
3110,treatment,1,0,0,0
3111,treatment,3,1,0,0
3112,treatment,0,0,0,0
3113,treatment,0,0,0,0
3114,treatment,0,0,0,0
3115,treatment,0,0,0,0
3116,treatment,3,0,0,0
3117,treatment,0,0,0,0
3118,treatment,1,0,0,0
3119,treatment,2,0,0,0
3120,treatment,3,0,0,0
3121,treatment,3,0,0,0
3122,treatment,2,1,0,0
3123,treatment,0,0,0,0
3124,treatment,3,0,0,0
3125,treatment,0,0,0,0
3126,treatment,3,0,0,0
3127,treatment,0,0,0,0
3128,treatment,3,0,0,0
3129,treatment,3,2,0,0
3130,treatment,3,2,0,0
3131,treatment,2,0,0,0
3132,treatment,0,0,0,0
3133,treatment,3,0,0,0
3134,treatment,3,0,0,15
3135,treatment,1,0,0,0
3136,treatment,2,0,0,0
3137,treatment,0,0,0,0
3138,treatment,0,0,0,0
3139,treatment,3,1,0,0
3140,control,0,0,0,0
3141,treatment,2,0,0,78
3142,treatment,3,0,0,0
3143,treatment,0,0,0,0
3144,treatment,3,0,0,0
3145,treatment,2,1,0,0
3146,treatment,2,0,0,0
3147,treatment,2,0,0,0
3148,treatment,2,2,0,0
3149,treatment,0,0,0,0
3150,treatment,0,0,0,0
3151,treatment,3,0,0,0
3152,treatment,2,1,0,0
3153,treatment,0,0,0,0
3154,treatment,0,0,0,0
3155,treatment,0,0,0,0
3156,treatment,3,0,0,0
3157,treatment,2,0,0,0
3158,treatment,0,0,0,0
3159,treatment,3,2,0,0
3160,treatment,3,0,0,0
3161,treatment,2,2,0,0
3162,treatment,0,0,0,0
3163,treatment,3,0,0,0
3164,treatment,3,0,0,0
3165,treatment,3,0,0,0
3166,treatment,3,0,0,0
3167,treatment,3,0,0,0
3168,treatment,3,0,0,0
3169,treatment,0,0,0,0
3170,treatment,3,1,0,0
3171,treatment,1,0,0,0
3172,treatment,0,0,0,0
3173,treatment,3,0,0,0
3174,control,3,0,0,0
3175,treatment,3,0,0,0
3176,treatment,1,0,0,0
3177,control,3,3,0,0
3178,treatment,3,2,0,0
3179,treatment,3,0,0,0
3180,treatment,0,0,0,0
3181,treatment,0,0,0,0
3182,treatment,3,0,0,0
3183,control,3,0,0,0
3184,treatment,3,2,0,0
3185,treatment,0,0,0,0
3186,treatment,1,0,0,0
3187,treatment,2,2,0,0
3188,treatment,0,0,0,0
3189,treatment,0,0,0,0
3190,treatment,3,0,0,0
3191,treatment,0,0,0,0
3192,treatment,2,2,0,0
3193,control,3,1,0,0
3194,treatment,3,0,0,0
3195,treatment,3,0,0,0
3196,treatment,3,1,0,0
3197,treatment,0,0,0,0
3198,treatment,0,0,0,0
3199,treatment,2,0,0,0
3200,treatment,0,0,0,0
3201,treatment,4,2,2,0
3202,treatment,0,0,0,0
3203,treatment,1,0,0,0
3204,treatment,3,0,0,0
3205,treatment,2,0,0,0
3206,treatment,3,0,0,0
3207,control,3,1,0,0
3208,treatment,2,0,0,0
3209,treatment,0,0,0,0
3210,treatment,2,0,0,0
3211,treatment,2,0,0,0
3212,treatment,0,0,0,0
3213,treatment,3,0,0,0
3214,treatment,3,0,0,0
3215,treatment,2,0,0,0
3216,treatment,0,0,0,0
3217,treatment,0,0,0,0
3218,treatment,2,0,0,0
3219,treatment,0,0,0,0
3220,treatment,3,0,0,0
3221,treatment,3,0,0,0
3222,treatment,0,0,0,0
3223,treatment,3,0,0,0
3224,control,2,1,0,0
3225,treatment,3,0,0,0
3226,treatment,3,2,0,0
3227,treatment,3,2,0,0
3228,control,3,1,0,0
3229,treatment,2,2,0,0
3230,treatment,0,0,0,0
3231,treatment,1,0,0,0
3232,treatment,0,0,0,0
3233,treatment,0,0,0,0
3234,treatment,2,0,0,0
3235,treatment,0,0,0,0
3236,treatment,2,0,0,0
3237,treatment,1,0,0,0
3238,treatment,2,0,0,0
3239,treatment,3,0,0,0
3240,treatment,0,0,0,0
3241,treatment,0,0,0,0
3242,treatment,1,0,0,0
3243,treatment,3,2,0,0
3244,control,3,0,0,0
3245,treatment,0,0,0,0
3246,treatment,3,0,0,0
3247,control,0,0,0,0
3248,control,0,0,0,0
3249,treatment,3,0,0,0
3250,treatment,0,0,0,0
3251,treatment,0,0,0,0
3252,control,0,0,0,0
3253,treatment,2,0,0,0
3254,treatment,3,0,0,0
3255,treatment,3,0,0,0
3256,treatment,2,1,0,0
3257,treatment,2,0,0,0
3258,treatment,4,0,0,0
3259,control,0,0,0,0
3260,treatment,3,0,0,0
3261,treatment,2,2,0,0
3262,treatment,0,0,0,0
3263,control,0,0,0,0
3264,treatment,3,0,0,0
3265,treatment,3,3,1,0
3266,treatment,2,1,0,0
3267,treatment,0,0,0,0
3268,treatment,0,0,0,0
3269,treatment,2,0,0,0
3270,treatment,3,0,0,0
3271,control,0,0,0,0
3272,control,3,0,0,0
3273,treatment,2,0,0,0
3274,treatment,3,0,0,0
3275,treatment,3,1,0,0
3276,treatment,0,0,0,0
3277,treatment,0,0,0,0
3278,control,3,1,0,0
3279,treatment,1,0,0,0
3280,treatment,3,0,0,0
3281,control,3,0,0,0
3282,treatment,1,0,0,0
3283,control,3,0,0,0
3284,treatment,0,0,0,0
3285,treatment,0,0,0,0
3286,treatment,0,0,0,0
3287,treatment,3,0,0,0
3288,treatment,2,0,0,0
3289,treatment,3,0,0,0
3290,treatment,4,4,1,2939.71
3291,treatment,0,0,0,0
3292,treatment,1,0,0,0
3293,treatment,3,0,0,0
3294,control,2,0,0,0
3295,treatment,3,0,0,0
3296,treatment,1,0,0,0
3297,treatment,0,0,0,0
3298,treatment,0,0,0,0
3299,treatment,3,1,0,0
3300,treatment,2,0,0,0
3301,treatment,3,0,0,0
3302,treatment,0,0,0,0
3303,treatment,3,0,0,0
3304,treatment,0,0,0,0
3305,treatment,1,0,0,0
3306,treatment,4,0,0,0
3307,treatment,3,0,0,0
3308,treatment,3,0,0,0
3309,treatment,0,0,0,0
3310,treatment,0,0,0,0
3311,treatment,2,2,0,0
3312,treatment,2,0,0,0
3313,treatment,3,0,0,0
3314,treatment,0,0,0,0
3315,treatment,1,1,0,0
3316,treatment,3,2,0,49
3317,treatment,3,0,0,0
3318,treatment,0,0,0,0
3319,treatment,0,0,0,0
3320,treatment,0,0,0,0
3321,treatment,3,0,0,0
3322,treatment,0,0,0,0
3323,treatment,1,0,0,0
3324,treatment,0,0,0,0
3325,treatment,0,0,0,0
3326,treatment,3,0,0,0
3327,treatment,0,0,0,0
3328,treatment,3,0,0,0
3329,treatment,2,2,2,0
3330,treatment,2,0,0,0
3331,treatment,3,0,0,0
3332,treatment,3,0,0,0
3333,treatment,3,0,0,0
3334,treatment,3,3,0,0
3335,treatment,3,0,0,0
3336,treatment,3,0,0,0
3337,control,3,1,1,0
3338,treatment,0,0,0,0
3339,treatment,3,0,0,0
3340,treatment,3,0,0,0
3341,treatment,2,0,0,0
3342,treatment,0,0,0,0
3343,treatment,3,0,0,0
3344,treatment,2,0,0,0
3345,treatment,3,0,0,0
3346,treatment,0,0,0,0
3347,treatment,3,2,1,0
3348,treatment,0,0,0,0
3349,treatment,3,0,0,0
3350,treatment,3,0,0,0
3351,treatment,2,2,2,0
3352,treatment,3,0,0,0
3353,treatment,0,0,0,0
3354,treatment,3,0,0,0
3355,treatment,0,0,0,0
3356,control,2,2,0,0
3357,treatment,2,1,0,0
3358,treatment,3,1,1,0
3359,treatment,2,0,0,0
3360,treatment,2,0,0,0
3361,control,3,0,0,0
3362,treatment,2,2,1,0
3363,control,0,0,0,0
3364,treatment,0,0,0,0
3365,treatment,3,0,0,0
3366,treatment,0,0,0,0
3367,treatment,2,1,1,0
3368,treatment,0,0,0,0
3369,treatment,3,0,0,0
3370,treatment,0,0,0,0
3371,control,3,0,0,0
3372,treatment,6,5,0,0
3373,treatment,0,0,0,0
3374,treatment,3,0,0,0
3375,treatment,4,0,0,0
3376,treatment,2,0,0,0
3377,treatment,3,0,0,0
3378,treatment,3,0,0,0
3379,treatment,3,0,0,0
3380,treatment,0,0,0,0
3381,treatment,3,0,0,0
3382,treatment,0,0,0,0
3383,treatment,1,0,0,0
3384,control,3,0,0,0
3385,treatment,0,0,0,0
3386,treatment,2,2,0,0
3387,treatment,0,0,0,0
3388,treatment,0,0,0,0
3389,treatment,1,0,0,0
3390,treatment,2,0,0,0
3391,treatment,0,0,0,0
3392,treatment,3,0,0,0
3393,treatment,2,1,0,0
3394,treatment,0,0,0,0
3395,treatment,0,0,0,0
3396,treatment,0,0,0,0
3397,treatment,3,2,0,0
3398,treatment,3,0,0,0
3399,treatment,3,1,0,0
3400,control,0,0,0,0
3401,control,0,0,0,0
3402,control,0,0,0,0
3403,treatment,2,1,0,0
3404,treatment,3,0,0,0
3405,treatment,3,0,0,0
3406,treatment,3,0,0,0
3407,treatment,3,1,0,0
3408,treatment,0,0,0,0
3409,treatment,2,0,0,0
3410,treatment,3,0,0,0
3411,control,0,0,0,0
3412,treatment,3,1,0,0
3413,treatment,3,0,0,0
3414,treatment,2,0,0,0
3415,treatment,3,0,0,0
3416,treatment,1,0,0,0
3417,treatment,2,0,0,0
3418,treatment,0,0,0,0
3419,treatment,3,0,0,0
3420,treatment,2,0,0,0
3421,treatment,1,0,0,0
3422,treatment,0,0,0,0
3423,treatment,2,0,0,0
3424,treatment,3,0,0,0
3425,treatment,0,0,0,0
3426,treatment,3,0,0,0
3427,treatment,0,0,0,0
3428,treatment,1,0,0,0
3429,control,3,0,0,0
3430,treatment,0,0,0,0
3431,control,0,0,0,0
3432,treatment,2,2,0,0
3433,treatment,3,0,0,0
3434,control,3,0,0,0
3435,treatment,0,0,0,0
3436,treatment,0,0,0,0
3437,treatment,3,0,0,0
3438,treatment,3,0,0,0
3439,treatment,0,0,0,0
3440,treatment,3,0,0,0
3441,treatment,2,0,0,0
3442,treatment,3,0,0,0
3443,treatment,0,0,0,0
3444,treatment,3,0,0,0
3445,treatment,3,0,0,0
3446,treatment,4,1,0,0
3447,treatment,0,0,0,0
3448,treatment,2,2,0,0
3449,control,0,0,0,0
3450,treatment,3,0,0,0
3451,treatment,0,0,0,0
3452,treatment,3,0,0,0
3453,treatment,0,0,0,0
3454,treatment,3,3,0,0
3455,treatment,0,0,0,0
3456,treatment,0,0,0,0
3457,treatment,3,0,0,0
3458,treatment,1,0,0,0
3459,treatment,3,0,0,0
3460,treatment,2,0,0,0
3461,treatment,3,0,0,0
3462,treatment,0,0,0,0
3463,treatment,2,2,0,0
3464,treatment,3,1,0,0
3465,treatment,0,0,0,0
3466,treatment,1,0,0,0
3467,treatment,1,0,0,0
3468,treatment,3,0,0,0
3469,treatment,2,2,0,0
3470,treatment,0,0,0,0
3471,treatment,3,0,0,0
3472,treatment,3,0,0,0
3473,treatment,3,0,0,0
3474,treatment,0,0,0,0
3475,treatment,2,2,0,0
3476,treatment,0,0,0,0
3477,treatment,3,0,0,0
3478,treatment,1,0,0,0
3479,treatment,4,1,0,0
3480,treatment,2,0,0,0
3481,treatment,0,0,0,0
3482,treatment,3,0,0,0
3483,treatment,3,0,0,0
3484,treatment,3,1,0,0
3485,treatment,2,0,0,0
3486,treatment,3,0,0,0
3487,treatment,0,0,0,0
3488,treatment,0,0,0,0
3489,treatment,1,0,0,0
3490,treatment,3,0,0,0
3491,treatment,2,0,0,0
3492,treatment,0,0,0,0
3493,treatment,3,0,0,0
3494,treatment,3,0,0,0
3495,treatment,3,1,0,0
3496,treatment,2,0,0,0
3497,treatment,3,0,0,0
3498,treatment,3,0,0,0
3499,treatment,3,0,0,0
3500,treatment,0,0,0,0
3501,treatment,3,0,0,0
3502,control,0,0,0,0
3503,control,2,0,0,0
3504,treatment,3,0,0,0
3505,treatment,2,0,0,0
3506,treatment,0,0,0,0
3507,treatment,2,0,0,0
3508,treatment,0,0,0,0
3509,treatment,3,0,0,0
3510,control,0,0,0,0
3511,treatment,3,1,0,0
3512,treatment,3,0,0,0
3513,treatment,3,0,0,0
3514,treatment,3,1,0,0
3515,treatment,3,1,0,0
3516,treatment,1,0,0,0
3517,treatment,3,0,0,0
3518,treatment,3,0,0,0
3519,treatment,3,1,0,0
3520,control,0,0,0,0
3521,treatment,0,0,0,0
3522,treatment,1,0,0,0
3523,treatment,0,0,0,0
3524,treatment,1,0,0,0
3525,treatment,0,0,0,0
3526,treatment,0,0,0,0
3527,treatment,2,0,0,0
3528,treatment,3,0,0,0
3529,treatment,4,4,1,0
3530,treatment,3,0,0,0
3531,treatment,2,0,0,0
3532,treatment,3,0,0,0
3533,treatment,3,3,0,0
3534,treatment,3,0,0,0
3535,treatment,3,0,0,0
3536,treatment,2,2,0,108.97
3537,treatment,3,1,0,0
3538,treatment,3,0,0,0
3539,treatment,0,0,0,0
3540,treatment,0,0,0,0
3541,treatment,2,1,0,0
3542,treatment,0,0,0,0
3543,treatment,3,2,0,0
3544,treatment,0,0,0,0
3545,treatment,3,0,0,0
3546,treatment,2,2,0,0
3547,treatment,3,0,0,0
3548,treatment,3,0,0,0
3549,treatment,0,0,0,0
3550,treatment,3,0,0,0
3551,treatment,0,0,0,0
3552,treatment,0,0,0,0
3553,treatment,0,0,0,0
3554,treatment,1,0,0,0
3555,treatment,0,0,0,0
3556,treatment,3,1,0,0
3557,treatment,3,1,0,0
3558,treatment,3,0,0,0
3559,treatment,3,0,0,0
3560,treatment,0,0,0,0
3561,treatment,0,0,0,0
3562,treatment,1,0,0,0
3563,treatment,0,0,0,0
3564,control,2,0,0,0
3565,treatment,0,0,0,0
3566,treatment,2,0,0,0
3567,treatment,3,0,0,0
3568,treatment,3,0,0,0
3569,treatment,1,0,0,0
3570,treatment,3,0,0,0
3571,treatment,3,0,0,0
3572,treatment,0,0,0,0
3573,treatment,2,1,0,0
3574,control,3,0,0,0
3575,treatment,3,0,0,0
3576,treatment,0,0,0,0
3577,treatment,2,2,0,0
3578,treatment,3,1,0,0
3579,treatment,3,0,0,0
3580,treatment,0,0,0,0
3581,treatment,2,2,0,0
3582,treatment,0,0,0,0
3583,treatment,0,0,0,0
3584,treatment,2,0,0,0
3585,treatment,2,1,0,0
3586,treatment,4,1,1,0
3587,treatment,0,0,0,0
3588,treatment,3,1,0,0
3589,treatment,3,0,0,0
3590,treatment,0,0,0,0
3591,treatment,0,0,0,0
3592,treatment,3,0,0,0
3593,treatment,3,0,0,0
3594,treatment,3,0,0,0
3595,control,3,0,0,0
3596,treatment,0,0,0,0
3597,treatment,3,1,0,0
3598,treatment,3,0,0,0
3599,treatment,3,2,0,0
3600,treatment,3,0,0,0
3601,treatment,3,1,0,0
3602,treatment,3,0,0,0
3603,treatment,1,0,0,0
3604,treatment,0,0,0,0
3605,treatment,0,0,0,0
3606,treatment,0,0,0,0
3607,treatment,3,0,0,0
3608,treatment,2,0,0,0
3609,treatment,2,2,0,0
3610,treatment,2,0,0,0
3611,treatment,3,0,0,0
3612,treatment,0,0,0,0
3613,control,2,0,0,0
3614,treatment,2,0,0,0
3615,treatment,3,2,0,0
3616,treatment,0,0,0,0
3617,treatment,3,0,0,0
3618,treatment,0,0,0,0
3619,treatment,3,0,0,0
3620,treatment,0,0,0,0
3621,treatment,0,0,0,0
3622,treatment,2,2,1,0
3623,treatment,3,0,0,0
3624,treatment,2,0,0,0
3625,treatment,1,0,0,0
3626,treatment,3,0,0,0
3627,treatment,3,0,0,0
3628,treatment,2,1,0,0
3629,treatment,3,0,0,0
3630,treatment,3,1,0,0
3631,treatment,3,0,0,0
3632,treatment,0,0,0,0
3633,control,0,0,0,0
3634,treatment,1,0,0,0
3635,treatment,0,0,0,0
3636,treatment,3,0,0,0
3637,treatment,1,0,0,0
3638,treatment,3,0,0,0
3639,treatment,0,0,0,0
3640,treatment,3,0,0,0
3641,treatment,3,0,0,0
3642,treatment,2,0,0,0
3643,treatment,3,0,0,0
3644,treatment,0,0,0,0
3645,treatment,3,1,0,0
3646,treatment,0,0,0,0
3647,treatment,3,2,0,0
3648,treatment,3,0,0,0
3649,treatment,0,0,0,0
3650,control,2,0,0,0
3651,treatment,2,2,0,0
3652,treatment,0,0,0,0
3653,treatment,3,0,0,0
3654,control,0,0,0,0
3655,treatment,0,0,0,0
3656,treatment,0,0,0,0
3657,treatment,0,0,0,0
3658,treatment,0,0,0,0
3659,treatment,3,0,0,0
3660,treatment,0,0,0,0
3661,treatment,2,0,0,0
3662,control,2,0,0,0
3663,treatment,0,0,0,0
3664,treatment,3,0,0,0
3665,treatment,1,0,0,0
3666,treatment,3,0,0,0
3667,control,3,0,0,0
3668,control,2,0,0,0
3669,treatment,3,1,0,0
3670,treatment,3,0,0,0
3671,treatment,0,0,0,0
3672,treatment,3,1,0,0
3673,treatment,2,0,0,0
3674,treatment,3,0,0,0
3675,treatment,0,0,0,0
3676,treatment,3,0,0,0
3677,treatment,0,0,0,0
3678,treatment,0,0,0,0
3679,treatment,3,0,0,0
3680,treatment,0,0,0,0
3681,treatment,0,0,0,0
3682,treatment,3,0,0,0
3683,control,0,0,0,0
3684,treatment,0,0,0,0
3685,treatment,1,0,0,0
3686,treatment,3,0,0,0
3687,control,3,0,0,0
3688,control,0,0,0,0
3689,treatment,3,1,0,0
3690,treatment,2,0,0,0
3691,treatment,2,0,0,0
3692,treatment,3,0,0,0
3693,treatment,0,0,0,0
3694,control,3,0,0,0
3695,treatment,2,2,0,0
3696,treatment,0,0,0,0
3697,treatment,1,0,0,0
3698,treatment,3,0,0,0
3699,treatment,3,0,0,0
3700,treatment,3,2,0,0
3701,treatment,0,0,0,0
3702,treatment,3,0,0,0
3703,treatment,3,0,0,0
3704,treatment,0,0,0,0
3705,treatment,0,0,0,0
3706,treatment,3,0,0,0
3707,treatment,0,0,0,0
3708,treatment,3,0,0,0
3709,treatment,0,0,0,0
3710,treatment,1,0,0,0
3711,treatment,3,0,0,0
3712,treatment,1,0,0,0
3713,treatment,2,2,0,0
3714,treatment,3,0,0,0
3715,treatment,2,0,0,0
3716,treatment,0,0,0,0
3717,treatment,3,0,0,0
3718,treatment,3,1,1,0
3719,treatment,3,0,0,0
3720,treatment,0,0,0,0
3721,treatment,0,0,0,0
3722,treatment,0,0,0,0
3723,treatment,1,0,0,0
3724,treatment,3,0,0,0
3725,treatment,3,0,0,0
3726,treatment,1,0,0,0
3727,treatment,3,0,0,0
3728,treatment,2,0,0,0
3729,treatment,2,2,1,0
3730,treatment,0,0,0,0
3731,treatment,1,0,0,0
3732,treatment,1,0,0,0
3733,treatment,0,0,0,0
3734,treatment,2,1,0,0
3735,treatment,1,1,0,0
3736,treatment,2,0,0,0
3737,treatment,3,0,0,0
3738,treatment,0,0,0,0
3739,treatment,3,0,0,0
3740,treatment,0,0,0,0
3741,treatment,3,0,0,0
3742,treatment,2,1,0,0
3743,control,0,0,0,0
3744,treatment,3,0,0,0
3745,control,3,2,0,0
3746,treatment,3,0,0,0
3747,treatment,2,2,0,0
3748,treatment,0,0,0,0
3749,treatment,0,0,0,0
3750,control,2,2,0,0
3751,treatment,3,1,0,0
3752,control,3,0,0,0
3753,treatment,3,0,0,0
3754,treatment,2,0,0,0
3755,treatment,3,1,0,0
3756,control,3,1,0,0
3757,treatment,3,0,0,0
3758,treatment,0,0,0,0
3759,treatment,3,3,1,0
3760,treatment,1,0,0,0
3761,control,0,0,0,0
3762,treatment,1,0,0,0
3763,treatment,3,0,0,0
3764,treatment,0,0,0,0
3765,treatment,3,1,0,0
3766,treatment,2,0,0,0
3767,treatment,3,0,0,0
3768,control,0,0,0,0
3769,treatment,3,1,0,0
3770,treatment,3,3,0,0
3771,treatment,3,1,0,0
3772,treatment,2,1,0,0
3773,treatment,3,2,0,0
3774,treatment,2,0,0,0
3775,treatment,2,0,0,0
3776,treatment,3,0,0,0
3777,treatment,2,1,0,0
3778,treatment,3,0,0,0
3779,treatment,1,0,0,0
3780,treatment,3,0,0,0
3781,treatment,2,2,0,0
3782,treatment,3,1,0,0
3783,treatment,3,1,0,0
3784,treatment,0,0,0,0
3785,treatment,1,0,0,0
3786,treatment,0,0,0,0
3787,treatment,3,0,0,0
3788,treatment,3,0,0,0
3789,treatment,3,1,0,0
3790,treatment,0,0,0,0
3791,treatment,0,0,0,0
3792,treatment,2,0,0,0
3793,control,3,0,0,0
3794,treatment,4,3,0,0
3795,treatment,1,0,0,0
3796,treatment,3,0,0,0
3797,control,3,0,0,0
3798,treatment,2,0,0,0
3799,treatment,2,1,0,0
3800,treatment,3,0,0,0
3801,treatment,3,1,0,0
3802,treatment,3,0,0,0
3803,treatment,0,0,0,0
3804,treatment,3,1,0,0
3805,control,0,0,0,0
3806,treatment,0,0,0,0
3807,treatment,3,2,0,0
3808,control,0,0,0,0
3809,treatment,2,0,0,0
3810,treatment,3,0,0,0
3811,treatment,3,0,0,0
3812,treatment,3,0,0,0
3813,treatment,2,2,0,0
3814,treatment,1,0,0,0
3815,treatment,3,0,0,0
3816,treatment,2,0,0,0
3817,control,3,0,0,0
3818,treatment,1,0,0,0
3819,treatment,3,2,1,0
3820,treatment,3,0,0,0
3821,treatment,0,0,0,0
3822,treatment,2,0,0,0
3823,treatment,0,0,0,0
3824,treatment,0,0,0,0
3825,treatment,0,0,0,0
3826,treatment,0,0,0,0
3827,treatment,0,0,0,0
3828,treatment,3,0,0,0
3829,treatment,0,0,0,0
3830,control,0,0,0,0
3831,treatment,0,0,0,0
3832,treatment,1,0,0,0
3833,treatment,1,0,0,0
3834,treatment,2,0,0,0
3835,control,0,0,0,0
3836,treatment,2,2,0,0
3837,control,0,0,0,0
3838,treatment,3,1,0,0
3839,treatment,2,2,0,0
3840,treatment,0,0,0,0
3841,treatment,3,0,0,0
3842,treatment,0,0,0,0
3843,treatment,0,0,0,0
3844,treatment,2,1,0,0
3845,treatment,2,1,0,0
3846,control,3,0,0,0
3847,treatment,3,3,0,0
3848,treatment,5,3,1,0
3849,treatment,2,1,0,0
3850,treatment,2,0,0,0
3851,treatment,3,0,0,0
3852,treatment,0,0,0,0
3853,control,3,1,0,0
3854,treatment,3,1,0,0
3855,treatment,0,0,0,0
3856,treatment,0,0,0,0
3857,treatment,0,0,0,0
3858,treatment,0,0,0,0
3859,control,4,2,2,0
3860,treatment,0,0,0,0
3861,treatment,3,0,0,0
3862,treatment,0,0,0,0
3863,treatment,3,0,0,0
3864,control,0,0,0,0
3865,treatment,3,0,0,0
3866,treatment,3,2,0,0
3867,treatment,2,0,0,0
3868,treatment,0,0,0,0
3869,treatment,0,0,0,0
3870,control,0,0,0,0
3871,treatment,0,0,0,0
3872,treatment,3,0,0,0
3873,treatment,2,0,0,0
3874,treatment,3,0,0,0
3875,treatment,3,1,0,0
3876,treatment,0,0,0,0
3877,treatment,3,0,0,0
3878,treatment,3,0,0,0
3879,treatment,2,0,0,0
3880,treatment,2,2,0,0
3881,treatment,3,3,0,0
3882,treatment,0,0,0,0
3883,treatment,2,0,0,0
3884,treatment,2,0,0,0
3885,treatment,0,0,0,0
3886,treatment,0,0,0,0
3887,treatment,3,0,0,0
3888,treatment,3,0,0,0
3889,treatment,0,0,0,0
3890,treatment,0,0,0,0
3891,control,2,0,0,0
3892,treatment,3,0,0,0
3893,treatment,0,0,0,0
3894,treatment,1,0,0,0
3895,treatment,3,0,0,0
3896,treatment,0,0,0,0
3897,treatment,3,0,0,0
3898,treatment,3,0,0,0
3899,treatment,3,0,0,0
3900,treatment,3,0,0,0
3901,treatment,4,1,0,104.99
3902,treatment,3,0,0,0
3903,treatment,0,0,0,0
3904,treatment,3,0,0,0
3905,treatment,0,0,0,0
3906,treatment,3,0,0,0
3907,treatment,3,1,1,0
3908,treatment,3,0,0,0
3909,treatment,2,0,0,0
3910,treatment,3,0,0,0
3911,treatment,3,0,0,0
3912,treatment,2,0,0,0
3913,treatment,3,0,0,0
3914,treatment,2,2,0,0
3915,treatment,3,0,0,0
3916,treatment,3,3,0,116.98
3917,control,0,0,0,0
3918,treatment,0,0,0,0
3919,control,0,0,0,0
3920,treatment,3,0,0,0
3921,control,3,0,0,0
3922,treatment,3,0,0,0
3923,treatment,0,0,0,0
3924,treatment,3,0,0,0
3925,treatment,3,2,2,0
3926,treatment,0,0,0,0
3927,treatment,1,0,0,0
3928,treatment,0,0,0,0
3929,treatment,3,0,0,0
3930,treatment,3,2,0,0
3931,control,0,0,0,0
3932,treatment,3,0,0,0
3933,control,0,0,0,0
3934,treatment,3,0,0,0
3935,treatment,3,0,0,0
3936,treatment,2,1,1,129.99
3937,treatment,0,0,0,0
3938,treatment,0,0,0,0
3939,treatment,0,0,0,0
3940,treatment,3,0,0,0
3941,control,2,0,0,0
3942,treatment,2,0,0,0
3943,treatment,0,0,0,0
3944,treatment,1,0,0,0
3945,treatment,0,0,0,0
3946,treatment,3,0,0,0
3947,treatment,2,0,0,0
3948,treatment,3,0,0,0
3949,treatment,2,0,0,0
3950,treatment,5,2,0,29
3951,treatment,2,0,0,0
3952,treatment,3,0,0,0
3953,treatment,0,0,0,0
3954,treatment,3,0,0,0
3955,treatment,2,0,0,0
3956,treatment,2,0,0,0
3957,treatment,3,0,0,0
3958,control,0,0,0,0
3959,treatment,0,0,0,0
3960,treatment,0,0,0,0
3961,control,3,0,0,0
3962,treatment,3,0,0,0
3963,treatment,2,0,0,0
3964,treatment,1,0,0,0
3965,treatment,0,0,0,0
3966,treatment,3,0,0,0
3967,treatment,0,0,0,0
3968,treatment,3,0,0,0
3969,treatment,3,0,0,0
3970,control,0,0,0,0
3971,treatment,1,0,0,0
3972,control,0,0,0,0
3973,treatment,0,0,0,0
3974,treatment,2,1,1,0
3975,treatment,3,0,0,0
3976,control,3,3,0,0
3977,treatment,1,0,0,0
3978,treatment,1,0,0,0
3979,treatment,2,2,0,0
3980,treatment,3,0,0,0
3981,treatment,3,0,0,0
3982,treatment,3,1,0,0
3983,treatment,2,0,0,0
3984,treatment,3,0,0,0
3985,treatment,0,0,0,0
3986,treatment,1,0,0,0
3987,treatment,0,0,0,0
3988,treatment,0,0,0,0
3989,treatment,0,0,0,0
3990,treatment,3,0,0,0
3991,treatment,1,0,0,0
3992,treatment,3,1,1,0
3993,treatment,0,0,0,0
3994,treatment,3,0,0,49.99
3995,treatment,3,0,0,0
3996,treatment,2,0,0,0
3997,treatment,2,2,0,0
3998,treatment,3,2,0,0
3999,control,2,2,0,0
4000,treatment,3,0,0,0
4001,treatment,2,1,0,0
4002,treatment,3,1,0,0
4003,treatment,0,0,0,0
4004,control,3,0,0,0
4005,treatment,0,0,0,0
4006,treatment,2,0,0,0
4007,treatment,1,0,0,0
4008,treatment,3,0,0,0
4009,treatment,3,1,0,0
4010,treatment,3,0,0,0
4011,treatment,3,0,0,0
4012,treatment,0,0,0,0
4013,treatment,3,0,0,0
4014,treatment,2,0,0,0
4015,treatment,1,0,0,0
4016,treatment,3,0,0,0
4017,treatment,2,1,0,0
