count,season_1,season_2,season_3,season_4,workingday,holiday,hour,weather_1,weather_2,weather_3,weather_4,temp,atemp,humidity,windspeed
486,FALSE,FALSE,TRUE,FALSE,1,0,8,TRUE,FALSE,FALSE,FALSE,26.24,31.06,50,23.9994
224,FALSE,FALSE,TRUE,FALSE,1,0,9,TRUE,FALSE,FALSE,FALSE,27.88,31.82,47,19.0012
127,FALSE,FALSE,TRUE,FALSE,1,0,10,TRUE,FALSE,FALSE,FALSE,28.7,31.82,42,16.9979
148,FALSE,FALSE,TRUE,FALSE,1,0,11,TRUE,FALSE,FALSE,FALSE,29.52,32.575,37,15.0013
223,FALSE,FALSE,TRUE,FALSE,1,0,12,TRUE,FALSE,FALSE,FALSE,30.34,32.575,35,16.9979
177,FALSE,FALSE,TRUE,FALSE,1,0,13,TRUE,FALSE,FALSE,FALSE,31.16,33.335,33,22.0028
178,FALSE,FALSE,TRUE,FALSE,1,0,14,TRUE,FALSE,FALSE,FALSE,30.34,32.575,35,19.0012
180,FALSE,FALSE,TRUE,FALSE,1,0,15,TRUE,FALSE,FALSE,FALSE,31.16,33.335,33,19.9995
274,FALSE,FALSE,TRUE,FALSE,1,0,16,TRUE,FALSE,FALSE,FALSE,31.16,33.335,33,8.9981
595,FALSE,FALSE,TRUE,FALSE,1,0,17,TRUE,FALSE,FALSE,FALSE,30.34,32.575,37,8.9981
578,FALSE,FALSE,TRUE,FALSE,1,0,18,TRUE,FALSE,FALSE,FALSE,29.52,32.575,42,12.998
400,FALSE,FALSE,TRUE,FALSE,1,0,19,TRUE,FALSE,FALSE,FALSE,29.52,32.575,39,15.0013
348,FALSE,FALSE,TRUE,FALSE,1,0,20,TRUE,FALSE,FALSE,FALSE,28.7,31.82,42,15.0013
261,FALSE,FALSE,TRUE,FALSE,1,0,21,TRUE,FALSE,FALSE,FALSE,27.06,31.06,50,8.9981
176,FALSE,FALSE,TRUE,FALSE,1,0,22,TRUE,FALSE,FALSE,FALSE,26.24,31.06,57,6.0032
124,FALSE,FALSE,TRUE,FALSE,1,0,23,TRUE,FALSE,FALSE,FALSE,26.24,30.305,65,16.9979
80,FALSE,FALSE,TRUE,FALSE,1,0,0,TRUE,FALSE,FALSE,FALSE,25.42,29.545,73,15.0013
20,FALSE,FALSE,TRUE,FALSE,1,0,1,TRUE,FALSE,FALSE,FALSE,25.42,29.545,73,12.998
38,FALSE,FALSE,TRUE,FALSE,1,0,2,TRUE,FALSE,FALSE,FALSE,24.6,28.79,78,11.0014
7,FALSE,FALSE,TRUE,FALSE,1,0,3,TRUE,FALSE,FALSE,FALSE,24.6,29.545,73,12.998
10,FALSE,FALSE,TRUE,FALSE,1,0,4,TRUE,FALSE,FALSE,FALSE,24.6,29.545,73,11.0014
23,FALSE,FALSE,TRUE,FALSE,1,0,5,TRUE,FALSE,FALSE,FALSE,24.6,29.545,73,8.9981
120,FALSE,FALSE,TRUE,FALSE,1,0,6,FALSE,TRUE,FALSE,FALSE,24.6,29.545,73,7.0015
274,FALSE,FALSE,TRUE,FALSE,1,0,7,TRUE,FALSE,FALSE,FALSE,26.24,30.305,65,7.0015
564,FALSE,FALSE,TRUE,FALSE,1,0,8,TRUE,FALSE,FALSE,FALSE,26.24,30.305,65,16.9979
207,FALSE,FALSE,TRUE,FALSE,1,0,9,TRUE,FALSE,FALSE,FALSE,27.88,31.82,54,12.998
166,FALSE,FALSE,TRUE,FALSE,1,0,10,FALSE,TRUE,FALSE,FALSE,27.06,31.06,61,11.0014
210,FALSE,FALSE,TRUE,FALSE,1,0,11,TRUE,FALSE,FALSE,FALSE,28.7,32.575,54,8.9981
238,FALSE,FALSE,TRUE,FALSE,1,0,12,TRUE,FALSE,FALSE,FALSE,28.7,32.575,48,12.998
247,FALSE,FALSE,TRUE,FALSE,1,0,13,TRUE,FALSE,FALSE,FALSE,28.7,32.575,54,12.998
265,FALSE,FALSE,TRUE,FALSE,1,0,14,TRUE,FALSE,FALSE,FALSE,28.7,32.575,51,12.998
237,FALSE,FALSE,TRUE,FALSE,1,0,15,TRUE,FALSE,FALSE,FALSE,29.52,32.575,45,11.0014
361,FALSE,FALSE,TRUE,FALSE,1,0,16,TRUE,FALSE,FALSE,FALSE,29.52,33.335,51,12.998
587,FALSE,FALSE,TRUE,FALSE,1,0,17,TRUE,FALSE,FALSE,FALSE,30.34,33.335,42,16.9979
496,FALSE,FALSE,TRUE,FALSE,1,0,18,TRUE,FALSE,FALSE,FALSE,29.52,32.575,45,15.0013
394,FALSE,FALSE,TRUE,FALSE,1,0,19,TRUE,FALSE,FALSE,FALSE,28.7,31.82,45,15.0013
343,FALSE,FALSE,TRUE,FALSE,1,0,20,TRUE,FALSE,FALSE,FALSE,28.7,32.575,51,15.0013
261,FALSE,FALSE,TRUE,FALSE,1,0,21,TRUE,FALSE,FALSE,FALSE,27.06,31.06,54,7.0015
223,FALSE,FALSE,TRUE,FALSE,1,0,22,TRUE,FALSE,FALSE,FALSE,27.06,31.06,57,15.0013
167,FALSE,FALSE,TRUE,FALSE,1,0,23,TRUE,FALSE,FALSE,FALSE,26.24,31.06,61,11.0014
110,FALSE,FALSE,TRUE,FALSE,0,0,0,TRUE,FALSE,FALSE,FALSE,25.42,30.305,65,12.998
75,FALSE,FALSE,TRUE,FALSE,0,0,1,TRUE,FALSE,FALSE,FALSE,24.6,29.545,69,7.0015
58,FALSE,FALSE,TRUE,FALSE,0,0,2,TRUE,FALSE,FALSE,FALSE,24.6,29.545,73,8.9981
26,FALSE,FALSE,TRUE,FALSE,0,0,3,TRUE,FALSE,FALSE,FALSE,24.6,28.79,78,8.9981
16,FALSE,FALSE,TRUE,FALSE,0,0,4,TRUE,FALSE,FALSE,FALSE,24.6,29.545,73,6.0032
10,FALSE,FALSE,TRUE,FALSE,0,0,5,TRUE,FALSE,FALSE,FALSE,23.78,27.275,78,6.0032
37,FALSE,FALSE,TRUE,FALSE,0,0,6,TRUE,FALSE,FALSE,FALSE,24.6,28.79,78,11.0014
52,FALSE,FALSE,TRUE,FALSE,0,0,7,TRUE,FALSE,FALSE,FALSE,25.42,29.545,73,8.9981
127,FALSE,FALSE,TRUE,FALSE,0,0,8,TRUE,FALSE,FALSE,FALSE,27.06,31.06,65,11.0014
222,FALSE,FALSE,TRUE,FALSE,0,0,9,TRUE,FALSE,FALSE,FALSE,28.7,32.575,54,15.0013
322,FALSE,FALSE,TRUE,FALSE,0,0,10,TRUE,FALSE,FALSE,FALSE,29.52,33.335,54,12.998
396,FALSE,FALSE,TRUE,FALSE,0,0,11,TRUE,FALSE,FALSE,FALSE,30.34,33.335,48,15.0013
463,FALSE,FALSE,TRUE,FALSE,0,0,12,TRUE,FALSE,FALSE,FALSE,31.16,34.09,43,19.0012
497,FALSE,FALSE,TRUE,FALSE,0,0,13,TRUE,FALSE,FALSE,FALSE,31.16,34.09,45,19.9995
433,FALSE,FALSE,TRUE,FALSE,0,0,14,TRUE,FALSE,FALSE,FALSE,30.34,33.335,45,19.9995
428,FALSE,FALSE,TRUE,FALSE,0,0,15,TRUE,FALSE,FALSE,FALSE,31.16,34.09,45,22.0028
425,FALSE,FALSE,TRUE,FALSE,0,0,16,TRUE,FALSE,FALSE,FALSE,31.16,34.09,45,19.0012
475,FALSE,FALSE,TRUE,FALSE,0,0,17,TRUE,FALSE,FALSE,FALSE,31.16,34.09,45,15.0013
428,FALSE,FALSE,TRUE,FALSE,0,0,18,TRUE,FALSE,FALSE,FALSE,31.16,34.09,45,19.0012
406,FALSE,FALSE,TRUE,FALSE,0,0,19,TRUE,FALSE,FALSE,FALSE,30.34,34.09,48,12.998
296,FALSE,FALSE,TRUE,FALSE,0,0,20,TRUE,FALSE,FALSE,FALSE,29.52,33.335,51,15.0013
252,FALSE,FALSE,TRUE,FALSE,0,0,21,TRUE,FALSE,FALSE,FALSE,28.7,32.575,58,15.0013
201,FALSE,FALSE,TRUE,FALSE,0,0,22,TRUE,FALSE,FALSE,FALSE,28.7,32.575,65,19.0012
168,FALSE,FALSE,TRUE,FALSE,0,0,23,TRUE,FALSE,FALSE,FALSE,27.88,31.82,61,15.0013
125,FALSE,FALSE,TRUE,FALSE,0,0,0,TRUE,FALSE,FALSE,FALSE,27.06,31.06,65,15.0013
102,FALSE,FALSE,TRUE,FALSE,0,0,1,TRUE,FALSE,FALSE,FALSE,26.24,30.305,69,12.998
94,FALSE,FALSE,TRUE,FALSE,0,0,2,TRUE,FALSE,FALSE,FALSE,26.24,30.305,69,15.0013
47,FALSE,FALSE,TRUE,FALSE,0,0,3,TRUE,FALSE,FALSE,FALSE,26.24,30.305,69,15.0013
10,FALSE,FALSE,TRUE,FALSE,0,0,4,TRUE,FALSE,FALSE,FALSE,25.42,29.545,73,11.0014
12,FALSE,FALSE,TRUE,FALSE,0,0,5,TRUE,FALSE,FALSE,FALSE,26.24,30.305,69,15.0013
21,FALSE,FALSE,TRUE,FALSE,0,0,6,TRUE,FALSE,FALSE,FALSE,25.42,29.545,73,11.0014
50,FALSE,FALSE,TRUE,FALSE,0,0,7,TRUE,FALSE,FALSE,FALSE,26.24,30.305,73,11.0014
118,FALSE,FALSE,TRUE,FALSE,0,0,8,TRUE,FALSE,FALSE,FALSE,27.88,31.82,65,15.0013
184,FALSE,FALSE,TRUE,FALSE,0,0,9,TRUE,FALSE,FALSE,FALSE,29.52,33.335,58,15.0013
304,FALSE,FALSE,TRUE,FALSE,0,0,10,TRUE,FALSE,FALSE,FALSE,30.34,34.09,60,15.0013
391,FALSE,FALSE,TRUE,FALSE,0,0,11,TRUE,FALSE,FALSE,FALSE,31.16,34.85,55,19.0012
420,FALSE,FALSE,TRUE,FALSE,0,0,12,TRUE,FALSE,FALSE,FALSE,31.16,34.85,55,19.0012
472,FALSE,FALSE,TRUE,FALSE,0,0,13,TRUE,FALSE,FALSE,FALSE,32.8,37.12,49,19.9995
430,FALSE,FALSE,TRUE,FALSE,0,0,14,TRUE,FALSE,FALSE,FALSE,32.8,37.12,49,23.9994
324,FALSE,FALSE,TRUE,FALSE,0,0,15,TRUE,FALSE,FALSE,FALSE,33.62,37.12,43,19.9995
317,FALSE,FALSE,TRUE,FALSE,0,0,16,TRUE,FALSE,FALSE,FALSE,32.8,36.365,46,19.9995
369,FALSE,FALSE,TRUE,FALSE,0,0,17,TRUE,FALSE,FALSE,FALSE,32.8,37.12,49,26.0027
390,FALSE,FALSE,TRUE,FALSE,0,0,18,TRUE,FALSE,FALSE,FALSE,32.8,36.365,46,19.9995
379,FALSE,FALSE,TRUE,FALSE,0,0,19,TRUE,FALSE,FALSE,FALSE,31.16,34.85,55,19.0012
262,FALSE,FALSE,TRUE,FALSE,0,0,20,TRUE,FALSE,FALSE,FALSE,31.16,35.605,58,16.9979
207,FALSE,FALSE,TRUE,FALSE,0,0,21,TRUE,FALSE,FALSE,FALSE,30.34,34.09,62,15.0013
181,FALSE,FALSE,TRUE,FALSE,0,0,22,TRUE,FALSE,FALSE,FALSE,29.52,34.09,66,15.0013
93,FALSE,FALSE,TRUE,FALSE,0,0,23,TRUE,FALSE,FALSE,FALSE,28.7,33.335,74,8.9981
51,FALSE,FALSE,TRUE,FALSE,1,0,0,TRUE,FALSE,FALSE,FALSE,28.7,33.335,74,8.9981
25,FALSE,FALSE,TRUE,FALSE,1,0,1,TRUE,FALSE,FALSE,FALSE,28.7,33.335,74,15.0013
10,FALSE,FALSE,TRUE,FALSE,1,0,2,TRUE,FALSE,FALSE,FALSE,27.06,30.305,83,15.0013
7,FALSE,FALSE,TRUE,FALSE,1,0,3,TRUE,FALSE,FALSE,FALSE,27.06,30.305,78,12.998
4,FALSE,FALSE,TRUE,FALSE,1,0,4,TRUE,FALSE,FALSE,FALSE,26.24,29.545,78,11.0014
17,FALSE,FALSE,TRUE,FALSE,1,0,5,TRUE,FALSE,FALSE,FALSE,26.24,29.545,78,7.0015
105,FALSE,FALSE,TRUE,FALSE,1,0,6,TRUE,FALSE,FALSE,FALSE,26.24,28.79,83,7.0015
277,FALSE,FALSE,TRUE,FALSE,1,0,7,TRUE,FALSE,FALSE,FALSE,27.88,31.82,74,15.0013
347,FALSE,FALSE,TRUE,FALSE,1,0,8,TRUE,FALSE,FALSE,FALSE,28.7,32.575,70,12.998
203,FALSE,FALSE,TRUE,FALSE,1,0,9,TRUE,FALSE,FALSE,FALSE,30.34,34.85,67,15.0013
130,FALSE,FALSE,TRUE,FALSE,1,0,10,TRUE,FALSE,FALSE,FALSE,31.16,35.605,62,12.998
141,FALSE,FALSE,TRUE,FALSE,1,0,11,TRUE,FALSE,FALSE,FALSE,32.8,37.88,55,6.0032
165,FALSE,FALSE,TRUE,FALSE,1,0,12,TRUE,FALSE,FALSE,FALSE,32.8,38.635,59,12.998
152,FALSE,FALSE,TRUE,FALSE,1,0,13,TRUE,FALSE,FALSE,FALSE,33.62,39.395,56,16.9979
138,FALSE,FALSE,TRUE,FALSE,1,0,14,TRUE,FALSE,FALSE,FALSE,33.62,39.395,56,22.0028
164,FALSE,FALSE,TRUE,FALSE,1,0,15,TRUE,FALSE,FALSE,FALSE,34.44,40.15,53,22.0028
265,FALSE,FALSE,TRUE,FALSE,1,0,16,TRUE,FALSE,FALSE,FALSE,34.44,40.15,53,19.0012
545,FALSE,FALSE,TRUE,FALSE,1,0,17,TRUE,FALSE,FALSE,FALSE,34.44,39.395,49,22.0028
558,FALSE,FALSE,TRUE,FALSE,1,0,18,TRUE,FALSE,FALSE,FALSE,33.62,38.635,49,23.9994
398,FALSE,FALSE,TRUE,FALSE,1,0,19,TRUE,FALSE,FALSE,FALSE,32.8,37.88,55,15.0013
323,FALSE,FALSE,TRUE,FALSE,1,0,20,TRUE,FALSE,FALSE,FALSE,31.98,37.12,59,15.0013
202,FALSE,FALSE,TRUE,FALSE,1,0,21,TRUE,FALSE,FALSE,FALSE,30.34,34.85,66,12.998
140,FALSE,FALSE,TRUE,FALSE,1,0,22,TRUE,FALSE,FALSE,FALSE,31.16,36.365,66,15.0013
91,FALSE,FALSE,TRUE,FALSE,1,0,23,TRUE,FALSE,FALSE,FALSE,30.34,34.85,66,11.0014
51,FALSE,FALSE,TRUE,FALSE,1,0,0,TRUE,FALSE,FALSE,FALSE,30.34,34.85,66,7.0015
13,FALSE,FALSE,TRUE,FALSE,1,0,1,FALSE,TRUE,FALSE,FALSE,30.34,34.85,66,8.9981
13,FALSE,FALSE,TRUE,FALSE,1,0,2,TRUE,FALSE,FALSE,FALSE,29.52,34.09,70,11.0014
3,FALSE,FALSE,TRUE,FALSE,1,0,3,TRUE,FALSE,FALSE,FALSE,29.52,34.09,70,11.0014
5,FALSE,FALSE,TRUE,FALSE,1,0,4,TRUE,FALSE,FALSE,FALSE,29.52,34.09,70,8.9981
19,FALSE,FALSE,TRUE,FALSE,1,0,5,FALSE,TRUE,FALSE,FALSE,28.7,33.335,74,7.0015
134,FALSE,FALSE,TRUE,FALSE,1,0,6,FALSE,TRUE,FALSE,FALSE,29.52,34.85,74,7.0015
315,FALSE,FALSE,TRUE,FALSE,1,0,7,FALSE,TRUE,FALSE,FALSE,30.34,34.85,70,11.0014
412,FALSE,FALSE,TRUE,FALSE,1,0,8,FALSE,TRUE,FALSE,FALSE,31.16,36.365,70,11.0014
199,FALSE,FALSE,TRUE,FALSE,1,0,9,FALSE,TRUE,FALSE,FALSE,32.8,39.395,63,8.9981
141,FALSE,FALSE,TRUE,FALSE,1,0,10,FALSE,TRUE,FALSE,FALSE,33.62,39.395,56,11.0014
127,FALSE,FALSE,TRUE,FALSE,1,0,11,TRUE,FALSE,FALSE,FALSE,33.62,40.15,59,0
153,FALSE,FALSE,TRUE,FALSE,1,0,12,TRUE,FALSE,FALSE,FALSE,34.44,40.91,56,6.0032
172,FALSE,FALSE,TRUE,FALSE,1,0,13,TRUE,FALSE,FALSE,FALSE,35.26,41.665,53,7.0015
152,FALSE,FALSE,TRUE,FALSE,1,0,14,TRUE,FALSE,FALSE,FALSE,35.26,40.91,50,12.998
158,FALSE,FALSE,TRUE,FALSE,1,0,15,TRUE,FALSE,FALSE,FALSE,36.08,40.91,44,12.998
277,FALSE,FALSE,TRUE,FALSE,1,0,16,TRUE,FALSE,FALSE,FALSE,36.9,42.425,42,19.9995
513,FALSE,FALSE,TRUE,FALSE,1,0,17,TRUE,FALSE,FALSE,FALSE,32.8,40.15,66,0
530,FALSE,FALSE,TRUE,FALSE,1,0,18,TRUE,FALSE,FALSE,FALSE,32.8,40.15,66,8.9981
388,FALSE,FALSE,TRUE,FALSE,1,0,19,TRUE,FALSE,FALSE,FALSE,31.16,37.12,75,12.998
277,FALSE,FALSE,TRUE,FALSE,1,0,20,TRUE,FALSE,FALSE,FALSE,30.34,36.365,74,6.0032
241,FALSE,FALSE,TRUE,FALSE,1,0,21,TRUE,FALSE,FALSE,FALSE,30.34,35.605,74,8.9981
156,FALSE,FALSE,TRUE,FALSE,1,0,22,TRUE,FALSE,FALSE,FALSE,30.34,35.605,74,0
92,FALSE,FALSE,TRUE,FALSE,1,0,23,FALSE,FALSE,TRUE,FALSE,29.52,34.85,79,11.0014
29,FALSE,FALSE,TRUE,FALSE,1,0,0,TRUE,FALSE,FALSE,FALSE,29.52,34.09,70,15.0013
17,FALSE,FALSE,TRUE,FALSE,1,0,1,TRUE,FALSE,FALSE,FALSE,29.52,34.85,74,12.998
11,FALSE,FALSE,TRUE,FALSE,1,0,2,TRUE,FALSE,FALSE,FALSE,28.7,33.335,74,7.0015
4,FALSE,FALSE,TRUE,FALSE,1,0,3,TRUE,FALSE,FALSE,FALSE,28.7,33.335,79,11.0014
4,FALSE,FALSE,TRUE,FALSE,1,0,4,TRUE,FALSE,FALSE,FALSE,27.06,30.305,83,8.9981
26,FALSE,FALSE,TRUE,FALSE,1,0,5,TRUE,FALSE,FALSE,FALSE,27.06,30.305,83,7.0015
100,FALSE,FALSE,TRUE,FALSE,1,0,6,TRUE,FALSE,FALSE,FALSE,27.06,30.305,83,6.0032
282,FALSE,FALSE,TRUE,FALSE,1,0,7,TRUE,FALSE,FALSE,FALSE,30.34,34.09,62,0
382,FALSE,FALSE,TRUE,FALSE,1,0,8,TRUE,FALSE,FALSE,FALSE,32.8,36.365,43,12.998
166,FALSE,FALSE,TRUE,FALSE,1,0,9,TRUE,FALSE,FALSE,FALSE,33.62,37.12,41,0
97,FALSE,FALSE,TRUE,FALSE,1,0,10,TRUE,FALSE,FALSE,FALSE,35.26,37.88,36,11.0014
119,FALSE,FALSE,TRUE,FALSE,1,0,11,TRUE,FALSE,FALSE,FALSE,36.08,38.635,32,11.0014
168,FALSE,FALSE,TRUE,FALSE,1,0,12,TRUE,FALSE,FALSE,FALSE,36.9,40.15,33,16.9979
150,FALSE,FALSE,TRUE,FALSE,1,0,13,TRUE,FALSE,FALSE,FALSE,36.9,40.15,31,19.9995
123,FALSE,FALSE,TRUE,FALSE,1,0,14,TRUE,FALSE,FALSE,FALSE,37.72,40.91,29,12.998
129,FALSE,FALSE,TRUE,FALSE,1,0,15,TRUE,FALSE,FALSE,FALSE,36.9,39.395,27,0
231,FALSE,FALSE,TRUE,FALSE,1,0,16,TRUE,FALSE,FALSE,FALSE,36.9,39.395,27,0
514,FALSE,FALSE,TRUE,FALSE,1,0,17,TRUE,FALSE,FALSE,FALSE,31.16,34.09,45,19.9995
543,FALSE,FALSE,TRUE,FALSE,1,0,18,TRUE,FALSE,FALSE,FALSE,31.98,34.85,43,12.998
413,FALSE,FALSE,TRUE,FALSE,1,0,19,TRUE,FALSE,FALSE,FALSE,30.34,33.335,51,15.0013
305,FALSE,FALSE,TRUE,FALSE,1,0,20,TRUE,FALSE,FALSE,FALSE,29.52,34.09,62,15.0013
220,FALSE,FALSE,TRUE,FALSE,1,0,21,TRUE,FALSE,FALSE,FALSE,28.7,32.575,70,16.9979
137,FALSE,FALSE,TRUE,FALSE,1,0,22,TRUE,FALSE,FALSE,FALSE,28.7,32.575,70,6.0032
96,FALSE,FALSE,TRUE,FALSE,1,0,23,TRUE,FALSE,FALSE,FALSE,27.88,31.82,74,12.998
29,FALSE,FALSE,TRUE,FALSE,1,0,0,TRUE,FALSE,FALSE,FALSE,27.06,31.06,74,0
12,FALSE,FALSE,TRUE,FALSE,1,0,1,TRUE,FALSE,FALSE,FALSE,27.06,31.06,74,7.0015
8,FALSE,FALSE,TRUE,FALSE,1,0,2,TRUE,FALSE,FALSE,FALSE,27.88,31.82,69,0
5,FALSE,FALSE,TRUE,FALSE,1,0,3,TRUE,FALSE,FALSE,FALSE,27.06,31.06,74,12.998
10,FALSE,FALSE,TRUE,FALSE,1,0,4,TRUE,FALSE,FALSE,FALSE,27.06,31.06,74,7.0015
21,FALSE,FALSE,TRUE,FALSE,1,0,5,TRUE,FALSE,FALSE,FALSE,27.06,31.06,74,8.9981
117,FALSE,FALSE,TRUE,FALSE,1,0,6,TRUE,FALSE,FALSE,FALSE,27.88,31.82,69,7.0015
335,FALSE,FALSE,TRUE,FALSE,1,0,7,TRUE,FALSE,FALSE,FALSE,29.52,33.335,61,19.0012
435,FALSE,FALSE,TRUE,FALSE,1,0,8,TRUE,FALSE,FALSE,FALSE,30.34,34.09,58,19.0012
213,FALSE,FALSE,TRUE,FALSE,1,0,9,TRUE,FALSE,FALSE,FALSE,31.98,34.85,46,19.9995
140,FALSE,FALSE,TRUE,FALSE,1,0,10,TRUE,FALSE,FALSE,FALSE,33.62,36.365,36,19.9995
128,FALSE,FALSE,TRUE,FALSE,1,0,11,TRUE,FALSE,FALSE,FALSE,34.44,36.365,32,27.9993
157,FALSE,FALSE,TRUE,FALSE,1,0,12,TRUE,FALSE,FALSE,FALSE,35.26,37.12,30,19.0012
203,FALSE,FALSE,TRUE,FALSE,1,0,13,TRUE,FALSE,FALSE,FALSE,35.26,37.12,30,15.0013
159,FALSE,FALSE,TRUE,FALSE,1,0,14,TRUE,FALSE,FALSE,FALSE,36.9,38.635,25,19.0012
168,FALSE,FALSE,TRUE,FALSE,1,0,15,TRUE,FALSE,FALSE,FALSE,36.9,38.635,25,19.0012
274,FALSE,FALSE,TRUE,FALSE,1,0,16,TRUE,FALSE,FALSE,FALSE,36.9,38.635,25,19.0012
556,FALSE,FALSE,TRUE,FALSE,1,0,17,FALSE,TRUE,FALSE,FALSE,36.9,39.395,27,8.9981
556,FALSE,FALSE,TRUE,FALSE,1,0,18,FALSE,TRUE,FALSE,FALSE,35.26,37.88,34,12.998
454,FALSE,FALSE,TRUE,FALSE,1,0,19,FALSE,TRUE,FALSE,FALSE,35.26,37.88,36,15.0013
288,FALSE,FALSE,TRUE,FALSE,1,0,20,FALSE,TRUE,FALSE,FALSE,33.62,37.88,46,16.9979
254,FALSE,FALSE,TRUE,FALSE,1,0,21,TRUE,FALSE,FALSE,FALSE,32.8,37.12,52,15.0013
191,FALSE,FALSE,TRUE,FALSE,1,0,22,FALSE,TRUE,FALSE,FALSE,31.98,37.12,59,11.0014
132,FALSE,FALSE,TRUE,FALSE,1,0,23,FALSE,TRUE,FALSE,FALSE,32.8,37.12,49,11.0014
43,FALSE,FALSE,TRUE,FALSE,1,0,0,FALSE,TRUE,FALSE,FALSE,32.8,37.12,49,11.0014
16,FALSE,FALSE,TRUE,FALSE,1,0,1,FALSE,TRUE,FALSE,FALSE,31.98,35.605,52,11.0014
11,FALSE,FALSE,TRUE,FALSE,1,0,2,FALSE,TRUE,FALSE,FALSE,31.98,35.605,49,11.0014
4,FALSE,FALSE,TRUE,FALSE,1,0,3,FALSE,TRUE,FALSE,FALSE,31.16,34.85,55,6.0032
7,FALSE,FALSE,TRUE,FALSE,1,0,4,FALSE,TRUE,FALSE,FALSE,31.16,34.85,52,11.0014
24,FALSE,FALSE,TRUE,FALSE,1,0,5,FALSE,TRUE,FALSE,FALSE,31.16,34.85,55,6.0032
110,FALSE,FALSE,TRUE,FALSE,1,0,6,FALSE,FALSE,TRUE,FALSE,29.52,34.09,66,32.9975
271,FALSE,FALSE,TRUE,FALSE,1,0,7,FALSE,TRUE,FALSE,FALSE,30.34,33.335,51,15.0013
437,FALSE,FALSE,TRUE,FALSE,1,0,8,FALSE,TRUE,FALSE,FALSE,30.34,33.335,51,11.0014
195,FALSE,FALSE,TRUE,FALSE,1,0,9,FALSE,TRUE,FALSE,FALSE,30.34,34.09,55,12.998
68,FALSE,FALSE,TRUE,FALSE,1,0,10,FALSE,FALSE,TRUE,FALSE,30.34,34.09,58,6.0032
122,FALSE,FALSE,TRUE,FALSE,1,0,11,FALSE,TRUE,FALSE,FALSE,30.34,34.09,58,7.0015
161,FALSE,FALSE,TRUE,FALSE,1,0,12,FALSE,FALSE,TRUE,FALSE,31.16,34.85,55,8.9981
144,FALSE,FALSE,TRUE,FALSE,1,0,13,FALSE,TRUE,FALSE,FALSE,31.16,35.605,58,15.0013
147,FALSE,FALSE,TRUE,FALSE,1,0,14,FALSE,TRUE,FALSE,FALSE,31.16,35.605,58,15.0013
118,FALSE,FALSE,TRUE,FALSE,1,0,15,FALSE,TRUE,FALSE,FALSE,28.7,33.335,79,8.9981
150,FALSE,FALSE,TRUE,FALSE,1,0,16,FALSE,FALSE,TRUE,FALSE,27.88,31.82,79,0
425,FALSE,FALSE,TRUE,FALSE,1,0,17,FALSE,TRUE,FALSE,FALSE,28.7,33.335,79,0
492,FALSE,FALSE,TRUE,FALSE,1,0,18,FALSE,FALSE,TRUE,FALSE,28.7,33.335,84,0
321,FALSE,FALSE,TRUE,FALSE,1,0,19,FALSE,FALSE,TRUE,FALSE,28.7,33.335,84,0
87,FALSE,FALSE,TRUE,FALSE,1,0,20,FALSE,FALSE,TRUE,FALSE,28.7,33.335,84,7.0015
88,FALSE,FALSE,TRUE,FALSE,1,0,21,FALSE,TRUE,FALSE,FALSE,27.88,31.82,89,8.9981
77,FALSE,FALSE,TRUE,FALSE,1,0,22,FALSE,FALSE,TRUE,FALSE,27.88,31.82,89,7.0015
56,FALSE,FALSE,TRUE,FALSE,1,0,23,FALSE,TRUE,FALSE,FALSE,27.88,31.82,89,6.0032
17,FALSE,FALSE,TRUE,FALSE,1,0,0,FALSE,TRUE,FALSE,FALSE,27.88,31.82,89,6.0032
17,FALSE,FALSE,TRUE,FALSE,1,0,1,FALSE,TRUE,FALSE,FALSE,27.06,29.545,94,6.0032
7,FALSE,FALSE,TRUE,FALSE,1,0,2,FALSE,TRUE,FALSE,FALSE,27.06,29.545,94,6.0032
3,FALSE,FALSE,TRUE,FALSE,1,0,3,FALSE,FALSE,TRUE,FALSE,27.06,29.545,94,6.0032
7,FALSE,FALSE,TRUE,FALSE,1,0,4,FALSE,TRUE,FALSE,FALSE,27.88,31.82,89,0
20,FALSE,FALSE,TRUE,FALSE,1,0,5,FALSE,TRUE,FALSE,FALSE,27.88,31.82,89,0
97,FALSE,FALSE,TRUE,FALSE,1,0,6,FALSE,TRUE,FALSE,FALSE,27.88,31.82,89,19.9995
282,FALSE,FALSE,TRUE,FALSE,1,0,7,FALSE,TRUE,FALSE,FALSE,27.88,31.82,89,19.9995
398,FALSE,FALSE,TRUE,FALSE,1,0,8,FALSE,TRUE,FALSE,FALSE,28.7,32.575,82,23.9994
187,FALSE,FALSE,TRUE,FALSE,1,0,9,TRUE,FALSE,FALSE,FALSE,29.52,34.85,74,22.0028
113,FALSE,FALSE,TRUE,FALSE,1,0,10,TRUE,FALSE,FALSE,FALSE,29.52,33.335,71,19.9995
149,FALSE,FALSE,TRUE,FALSE,1,0,11,FALSE,TRUE,FALSE,FALSE,30.34,34.85,66,15.0013
205,FALSE,FALSE,TRUE,FALSE,1,0,12,FALSE,TRUE,FALSE,FALSE,31.16,35.605,62,15.0013
205,FALSE,FALSE,TRUE,FALSE,1,0,13,TRUE,FALSE,FALSE,FALSE,31.16,35.605,58,0
